/var/spool/slurm/slurmd/job780239/slurm_script: line 19: ./venv/bin/activate: No such file or directory
/home/sep4013/.conda/envs/lilac2/lib/python3.13/site-packages/torchio/data/image.py:253: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/TorchIO-project/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
 ----------------- Run Setup Summary -----------------
JOB NAME: LOADER_PSAo_1
TASK: temporal_ordering
Target Attribute: timepoint
BACKBONE: resnet18_3D_psao
RUN MODE: train
Num of GPUs: 1
Num of Model Parameter: 33267776
 ----------------- Training initiated -----------------
lr_scheduler.StepLR is set:  [20.0, 0.5]

[Epoch 0/100] [Batch 0/1189] [ loss: 1.472000 ] ETA: 2 days, 3:23:23.381729
[Epoch 0/100] [Batch 1/1189] [ loss: 8.475925 ] ETA: 1 day, 16:21:32.268000
[Epoch 0/100] [Batch 509/1189] [ loss: 2.775346 ] ETA: 1 day, 9:07:05.294030
[Epoch 0/100] [Batch 510/1189] [ loss: 1.450813 ] ETA: 1 day, 7:08:36.405764
[Epoch 0/100] [Batch 511/1189] [ loss: 1.998780 ] ETA: 1 day, 11:05:26.359127
[Epoch 0/100] [Batch 512/1189] [ loss: 1.947745 ] ETA: 1 day, 9:51:49.942967
[Epoch 0/100] [Batch 513/1189] [ loss: 1.384994 ] ETA: 1 day, 12:23:17.914551
[Epoch 0/100] [Batch 514/1189] [ loss: 1.376829 ] ETA: 1 day, 12:11:12.797730
[Epoch 0/100] [Batch 515/1189] [ loss: 1.502646 ] ETA: 1 day, 7:36:17.690399
[Epoch 0/100] [Batch 516/1189] [ loss: 1.373816 ] ETA: 1 day, 6:35:52.759270
[Epoch 0/100] [Batch 517/1189] [ loss: 2.992550 ] ETA: 1 day, 11:21:54.369723
[Epoch 0/100] [Batch 518/1189] [ loss: 2.804150 ] ETA: 1 day, 7:17:22.610834
[Epoch 0/100] [Batch 519/1189] [ loss: 1.071146 ] ETA: 1 day, 11:37:28.162518
[Epoch 0/100] [Batch 520/1189] [ loss: 1.500634 ] ETA: 1 day, 4:01:20.532632
[Epoch 0/100] [Batch 521/1189] [ loss: 1.119951 ] ETA: 1 day, 8:17:53.903161
[Epoch 0/100] [Batch 522/1189] [ loss: 1.491622 ] ETA: 1 day, 8:50:57.880722
[Epoch 0/100] [Batch 523/1189] [ loss: 1.475848 ] ETA: 1 day, 7:34:50.863677
[Epoch 0/100] [Batch 524/1189] [ loss: 1.419918 ] ETA: 1 day, 8:43:04.642691
[Epoch 0/100] [Batch 525/1189] [ loss: 1.205244 ] ETA: 1 day, 15:05:10.382253
[Epoch 0/100] [Batch 526/1189] [ loss: 1.304982 ] ETA: 1 day, 7:27:45.095584
[Epoch 0/100] [Batch 527/1189] [ loss: 1.450855 ] ETA: 1 day, 9:11:18.242592
[Epoch 0/100] [Batch 528/1189] [ loss: 1.343630 ] ETA: 1 day, 7:54:20.213194
[Epoch 0/100] [Batch 529/1189] [ loss: 1.871791 ] ETA: 1 day, 4:29:35.289446
[Epoch 0/100] [Batch 530/1189] [ loss: 1.698794 ] ETA: 1 day, 8:15:24.660709
[Epoch 0/100] [Batch 531/1189] [ loss: 1.337767 ] ETA: 1 day, 14:49:23.450351
[Epoch 0/100] [Batch 532/1189] [ loss: 1.778328 ] ETA: 1 day, 2:52:55.787384
[Epoch 0/100] [Batch 533/1189] [ loss: 1.324010 ] ETA: 1 day, 8:47:32.449938
[Epoch 0/100] [Batch 534/1189] [ loss: 1.984414 ] ETA: 1 day, 5:11:40.881806
[Epoch 0/100] [Batch 535/1189] [ loss: 1.300730 ] ETA: 1 day, 6:54:59.708651
[Epoch 0/100] [Batch 536/1189] [ loss: 2.043725 ] ETA: 1 day, 6:32:52.391817
[Epoch 0/100] [Batch 537/1189] [ loss: 1.259063 ] ETA: 1 day, 9:11:33.067428
[Epoch 0/100] [Batch 538/1189] [ loss: 1.403581 ] ETA: 1 day, 7:12:19.916050
[Epoch 0/100] [Batch 539/1189] [ loss: 1.569852 ] ETA: 1 day, 8:28:08.847136
[Epoch 0/100] [Batch 540/1189] [ loss: 1.373251 ] ETA: 1 day, 4:26:08.928232
[Epoch 0/100] [Batch 541/1189] [ loss: 1.612373 ] ETA: 1 day, 10:56:28.973989
[Epoch 0/100] [Batch 542/1189] [ loss: 1.310269 ] ETA: 1 day, 12:05:28.222092
[Epoch 0/100] [Batch 543/1189] [ loss: 1.352807 ] ETA: 1 day, 6:00:23.721078
[Epoch 0/100] [Batch 544/1189] [ loss: 1.412646 ] ETA: 1 day, 8:30:40.520720
[Epoch 0/100] [Batch 545/1189] [ loss: 1.336769 ] ETA: 1 day, 8:43:43.090117
[Epoch 0/100] [Batch 546/1189] [ loss: 1.555019 ] ETA: 1 day, 11:22:15.328307
[Epoch 0/100] [Batch 547/1189] [ loss: 1.280372 ] ETA: 1 day, 13:54:04.317978
[Epoch 0/100] [Batch 548/1189] [ loss: 1.469333 ] ETA: 1 day, 2:04:31.023746
[Epoch 0/100] [Batch 549/1189] [ loss: 1.592543 ] ETA: 1 day, 4:29:07.856581
[Epoch 0/100] [Batch 550/1189] [ loss: 1.896736 ] ETA: 1 day, 3:43:47.056146
[Epoch 0/100] [Batch 551/1189] [ loss: 1.429414 ] ETA: 1 day, 12:21:31.871434
[Epoch 0/100] [Batch 552/1189] [ loss: 1.239825 ] ETA: 1 day, 3:41:28.519810
[Epoch 0/100] [Batch 553/1189] [ loss: 1.456711 ] ETA: 1 day, 3:52:56.799862
[Epoch 0/100] [Batch 554/1189] [ loss: 1.526970 ] ETA: 1 day, 6:29:37.964312
[Epoch 0/100] [Batch 555/1189] [ loss: 1.549365 ] ETA: 1 day, 8:30:55.403866
[Epoch 0/100] [Batch 556/1189] [ loss: 1.512149 ] ETA: 1 day, 4:58:49.858131
[Epoch 0/100] [Batch 557/1189] [ loss: 1.360620 ] ETA: 1 day, 9:45:45.873227
[Epoch 0/100] [Batch 558/1189] [ loss: 1.414339 ] ETA: 1 day, 9:20:30.353285
[Epoch 0/100] [Batch 559/1189] [ loss: 1.461068 ] ETA: 1 day, 3:10:24.121641
[Epoch 0/100] [Batch 560/1189] [ loss: 1.776704 ] ETA: 1 day, 4:50:17.794476
[Epoch 0/100] [Batch 561/1189] [ loss: 1.405892 ] ETA: 1 day, 4:31:52.528126
[Epoch 0/100] [Batch 562/1189] [ loss: 1.385110 ] ETA: 1 day, 6:28:38.601564
[Epoch 0/100] [Batch 563/1189] [ loss: 1.839949 ] ETA: 1 day, 6:57:22.803496
[Epoch 0/100] [Batch 564/1189] [ loss: 1.514871 ] ETA: 1 day, 10:28:51.673798
[Epoch 0/100] [Batch 565/1189] [ loss: 1.616090 ] ETA: 1 day, 5:55:30.452789
[Epoch 0/100] [Batch 566/1189] [ loss: 1.608780 ] ETA: 1 day, 11:18:53.755081
[Epoch 0/100] [Batch 567/1189] [ loss: 1.479872 ] ETA: 1 day, 9:05:54.669171
[Epoch 0/100] [Batch 568/1189] [ loss: 1.599959 ] ETA: 1 day, 14:57:34.616306
[Epoch 0/100] [Batch 569/1189] [ loss: 1.373978 ] ETA: 1 day, 6:55:40.159132
[Epoch 0/100] [Batch 570/1189] [ loss: 1.352892 ] ETA: 1 day, 3:27:31.201644
[Epoch 0/100] [Batch 571/1189] [ loss: 1.462133 ] ETA: 1 day, 7:46:23.518865
[Epoch 0/100] [Batch 572/1189] [ loss: 1.422549 ] ETA: 1 day, 6:33:13.251413
[Epoch 0/100] [Batch 573/1189] [ loss: 1.972690 ] ETA: 1 day, 9:51:56.528203
[Epoch 0/100] [Batch 574/1189] [ loss: 1.250461 ] ETA: 1 day, 4:09:10.214371
[Epoch 0/100] [Batch 575/1189] [ loss: 1.514263 ] ETA: 1 day, 14:12:26.199870
[Epoch 0/100] [Batch 576/1189] [ loss: 1.336469 ] ETA: 1 day, 5:46:20.571533
[Epoch 0/100] [Batch 577/1189] [ loss: 1.359517 ] ETA: 1 day, 6:14:31.697384
[Epoch 0/100] [Batch 578/1189] [ loss: 1.496198 ] ETA: 1 day, 6:33:02.511580
[Epoch 0/100] [Batch 579/1189] [ loss: 1.649911 ] ETA: 1 day, 15:32:47.224442
[Epoch 0/100] [Batch 580/1189] [ loss: 1.424341 ] ETA: 1 day, 10:11:27.634449
[Epoch 0/100] [Batch 581/1189] [ loss: 1.371274 ] ETA: 1 day, 9:21:08.013977
[Epoch 0/100] [Batch 582/1189] [ loss: 1.666219 ] ETA: 1 day, 8:40:21.176108
[Epoch 0/100] [Batch 583/1189] [ loss: 1.360362 ] ETA: 1 day, 5:39:56.597279
[Epoch 0/100] [Batch 584/1189] [ loss: 1.364879 ] ETA: 1 day, 6:57:02.180674
[Epoch 0/100] [Batch 585/1189] [ loss: 1.302967 ] ETA: 1 day, 7:05:08.061132
[Epoch 0/100] [Batch 586/1189] [ loss: 1.159222 ] ETA: 1 day, 1:57:50.848104
[Epoch 0/100] [Batch 587/1189] [ loss: 1.293685 ] ETA: 1 day, 7:59:12.658360
[Epoch 0/100] [Batch 588/1189] [ loss: 1.339968 ] ETA: 1 day, 4:48:27.196796
[Epoch 0/100] [Batch 589/1189] [ loss: 2.167600 ] ETA: 1 day, 19:32:20.473665
[Epoch 0/100] [Batch 590/1189] [ loss: 1.330716 ] ETA: 1 day, 9:07:43.406811
[Epoch 0/100] [Batch 591/1189] [ loss: 1.392387 ] ETA: 1 day, 2:38:21.477859
[Epoch 0/100] [Batch 592/1189] [ loss: 1.289039 ] ETA: 1 day, 7:36:17.278693
[Epoch 0/100] [Batch 593/1189] [ loss: 1.565122 ] ETA: 1 day, 6:39:34.602617
[Epoch 0/100] [Batch 594/1189] [ loss: 1.672584 ] ETA: 1 day, 0:47:13.744891
[Epoch 0/100] [Batch 595/1189] [ loss: 1.746255 ] ETA: 1 day, 7:53:48.061026
[Epoch 0/100] [Batch 596/1189] [ loss: 1.452169 ] ETA: 1 day, 6:13:10.385162
[Epoch 0/100] [Batch 597/1189] [ loss: 1.614219 ] ETA: 1 day, 2:46:25.220432
[Epoch 0/100] [Batch 598/1189] [ loss: 1.493991 ] ETA: 1 day, 6:51:49.652545
[Epoch 0/100] [Batch 599/1189] [ loss: 1.268088 ] ETA: 1 day, 6:32:42.173737
[Epoch 0/100] [Batch 600/1189] [ loss: 1.390637 ] ETA: 1 day, 5:07:48.564248
[Epoch 0/100] [Batch 601/1189] [ loss: 1.816706 ] ETA: 1 day, 8:46:42.117544
[Epoch 0/100] [Batch 602/1189] [ loss: 1.374022 ] ETA: 1 day, 4:36:07.983736
[Epoch 0/100] [Batch 603/1189] [ loss: 1.362821 ] ETA: 1 day, 5:42:59.584214
[Epoch 0/100] [Batch 604/1189] [ loss: 1.381451 ] ETA: 1 day, 8:11:23.573919
[Epoch 0/100] [Batch 605/1189] [ loss: 1.671355 ] ETA: 1 day, 2:01:03.811930
[Epoch 0/100] [Batch 606/1189] [ loss: 1.408487 ] ETA: 1 day, 9:20:54.179648
[Epoch 0/100] [Batch 607/1189] [ loss: 1.850991 ] ETA: 1 day, 9:47:38.380888
[Epoch 0/100] [Batch 608/1189] [ loss: 1.540687 ] ETA: 1 day, 10:36:34.498567
[Epoch 0/100] [Batch 609/1189] [ loss: 1.364742 ] ETA: 1 day, 7:07:27.611317
[Epoch 0/100] [Batch 610/1189] [ loss: 1.256062 ] ETA: 1 day, 7:12:38.161082
[Epoch 0/100] [Batch 611/1189] [ loss: 1.456196 ] ETA: 1 day, 1:09:53.528146
[Epoch 0/100] [Batch 612/1189] [ loss: 1.155926 ] ETA: 1 day, 9:24:17.547047
[Epoch 0/100] [Batch 613/1189] [ loss: 1.398282 ] ETA: 1 day, 6:29:17.049785
[Epoch 0/100] [Batch 614/1189] [ loss: 1.524698 ] ETA: 1 day, 8:18:31.466373
[Epoch 0/100] [Batch 615/1189] [ loss: 1.490781 ] ETA: 1 day, 11:38:03.475460
[Epoch 0/100] [Batch 616/1189] [ loss: 1.310708 ] ETA: 1 day, 5:30:38.321780
[Epoch 0/100] [Batch 617/1189] [ loss: 1.450781 ] ETA: 1 day, 13:42:24.665270
[Epoch 0/100] [Batch 618/1189] [ loss: 1.182687 ] ETA: 1 day, 5:49:33.659311
[Epoch 0/100] [Batch 619/1189] [ loss: 1.410755 ] ETA: 1 day, 8:51:34.620787
[Epoch 0/100] [Batch 620/1189] [ loss: 1.486589 ] ETA: 1 day, 14:10:29.819145
[Epoch 0/100] [Batch 621/1189] [ loss: 1.721842 ] ETA: 1 day, 5:53:52.856755
[Epoch 0/100] [Batch 622/1189] [ loss: 1.364053 ] ETA: 1 day, 3:11:27.662662
[Epoch 0/100] [Batch 623/1189] [ loss: 1.311245 ] ETA: 1 day, 8:36:33.850117
[Epoch 0/100] [Batch 624/1189] [ loss: 1.616784 ] ETA: 1 day, 6:37:27.040357
[Epoch 0/100] [Batch 625/1189] [ loss: 1.736903 ] ETA: 1 day, 12:33:44.471051
[Epoch 0/100] [Batch 626/1189] [ loss: 1.607090 ] ETA: 1 day, 2:43:16.828094
[Epoch 0/100] [Batch 627/1189] [ loss: 1.243541 ] ETA: 1 day, 4:29:10.824344
[Epoch 0/100] [Batch 628/1189] [ loss: 2.325519 ] ETA: 1 day, 8:27:00.157104
[Epoch 0/100] [Batch 629/1189] [ loss: 1.319028 ] ETA: 1 day, 4:38:36.264854
[Epoch 0/100] [Batch 630/1189] [ loss: 1.673034 ] ETA: 1 day, 12:19:21.525457
[Epoch 0/100] [Batch 631/1189] [ loss: 1.127220 ] ETA: 2 days, 2:35:20.241318
[Epoch 0/100] [Batch 632/1189] [ loss: 1.512536 ] ETA: 1 day, 6:38:31.430114
[Epoch 0/100] [Batch 633/1189] [ loss: 1.144295 ] ETA: 1 day, 8:53:02.495117
[Epoch 0/100] [Batch 634/1189] [ loss: 1.406683 ] ETA: 1 day, 9:49:58.806732
[Epoch 0/100] [Batch 635/1189] [ loss: 1.329024 ] ETA: 1 day, 2:58:29.844196
[Epoch 0/100] [Batch 636/1189] [ loss: 1.598550 ] ETA: 1 day, 4:45:07.504555
[Epoch 0/100] [Batch 637/1189] [ loss: 1.531695 ] ETA: 1 day, 12:36:38.084949
[Epoch 0/100] [Batch 638/1189] [ loss: 2.016342 ] ETA: 1 day, 9:37:07.252382
[Epoch 0/100] [Batch 639/1189] [ loss: 1.622347 ] ETA: 1 day, 14:07:51.586352
[Epoch 0/100] [Batch 640/1189] [ loss: 1.423307 ] ETA: 1 day, 4:14:50.899673
[Epoch 0/100] [Batch 641/1189] [ loss: 1.578510 ] ETA: 1 day, 0:49:58.310910
[Epoch 0/100] [Batch 642/1189] [ loss: 1.339880 ] ETA: 1 day, 10:34:07.035254
[Epoch 0/100] [Batch 643/1189] [ loss: 1.282770 ] ETA: 1 day, 5:11:38.718588
[Epoch 0/100] [Batch 644/1189] [ loss: 1.501565 ] ETA: 1 day, 12:49:00.452938
[Epoch 0/100] [Batch 645/1189] [ loss: 1.374912 ] ETA: 1 day, 8:04:10.467625
[Epoch 0/100] [Batch 646/1189] [ loss: 1.420978 ] ETA: 1 day, 8:08:54.052885
[Epoch 0/100] [Batch 647/1189] [ loss: 2.408082 ] ETA: 1 day, 6:49:38.937662
[Epoch 0/100] [Batch 648/1189] [ loss: 1.340675 ] ETA: 1 day, 5:48:57.375901
[Epoch 0/100] [Batch 649/1189] [ loss: 1.213461 ] ETA: 1 day, 9:59:17.964987
[Epoch 0/100] [Batch 650/1189] [ loss: 1.581717 ] ETA: 1 day, 13:31:39.375486
[Epoch 0/100] [Batch 651/1189] [ loss: 1.690204 ] ETA: 1 day, 8:46:01.151935
[Epoch 0/100] [Batch 652/1189] [ loss: 1.341702 ] ETA: 1 day, 14:05:47.447920
[Epoch 0/100] [Batch 653/1189] [ loss: 1.378103 ] ETA: 1 day, 7:36:25.909725
[Epoch 0/100] [Batch 654/1189] [ loss: 1.480400 ] ETA: 1 day, 6:47:52.089153
[Epoch 0/100] [Batch 655/1189] [ loss: 1.445957 ] ETA: 1 day, 13:09:03.952188
[Epoch 0/100] [Batch 656/1189] [ loss: 1.531873 ] ETA: 1 day, 7:26:58.937852
[Epoch 0/100] [Batch 657/1189] [ loss: 1.692773 ] ETA: 1 day, 5:39:15.823177
[Epoch 0/100] [Batch 658/1189] [ loss: 1.463455 ] ETA: 1 day, 3:59:59.468069
[Epoch 0/100] [Batch 659/1189] [ loss: 1.326625 ] ETA: 1 day, 14:01:21.100920
[Epoch 0/100] [Batch 660/1189] [ loss: 1.323325 ] ETA: 1 day, 7:09:52.380600
[Epoch 0/100] [Batch 661/1189] [ loss: 1.453974 ] ETA: 1 day, 8:16:37.875943
[Epoch 0/100] [Batch 662/1189] [ loss: 1.895572 ] ETA: 1 day, 3:03:18.836657
[Epoch 0/100] [Batch 663/1189] [ loss: 1.582463 ] ETA: 1 day, 7:57:46.200325
[Epoch 0/100] [Batch 664/1189] [ loss: 1.456684 ] ETA: 1 day, 5:12:32.981875
[Epoch 0/100] [Batch 665/1189] [ loss: 1.390352 ] ETA: 1 day, 2:19:00.893780
[Epoch 0/100] [Batch 666/1189] [ loss: 1.424202 ] ETA: 1 day, 2:49:20.296176
[Epoch 0/100] [Batch 667/1189] [ loss: 1.346697 ] ETA: 1 day, 8:10:56.108253
[Epoch 0/100] [Batch 668/1189] [ loss: 0.755144 ] ETA: 1 day, 15:00:22.543568
[Epoch 0/100] [Batch 669/1189] [ loss: 1.432912 ] ETA: 1 day, 6:03:44.601598
[Epoch 0/100] [Batch 670/1189] [ loss: 1.450267 ] ETA: 1 day, 6:29:56.673954
[Epoch 0/100] [Batch 671/1189] [ loss: 1.370992 ] ETA: 1 day, 8:21:42.288285
[Epoch 0/100] [Batch 672/1189] [ loss: 1.283804 ] ETA: 1 day, 1:29:15.191048
[Epoch 0/100] [Batch 673/1189] [ loss: 1.608934 ] ETA: 1 day, 14:17:47.777428
[Epoch 0/100] [Batch 674/1189] [ loss: 1.585356 ] ETA: 1 day, 13:09:43.318092
[Epoch 0/100] [Batch 675/1189] [ loss: 1.116679 ] ETA: 1 day, 8:15:45.924187
[Epoch 0/100] [Batch 676/1189] [ loss: 1.470412 ] ETA: 1 day, 6:00:29.370678
[Epoch 0/100] [Batch 677/1189] [ loss: 1.356158 ] ETA: 1 day, 8:20:36.113049
[Epoch 0/100] [Batch 678/1189] [ loss: 2.040431 ] ETA: 1 day, 9:26:59.659282
[Epoch 0/100] [Batch 679/1189] [ loss: 1.030392 ] ETA: 1 day, 5:08:09.518352
[Epoch 0/100] [Batch 680/1189] [ loss: 1.791332 ] ETA: 1 day, 5:24:31.612444
[Epoch 0/100] [Batch 681/1189] [ loss: 1.871665 ] ETA: 1 day, 17:28:32.543160
[Epoch 0/100] [Batch 682/1189] [ loss: 1.213882 ] ETA: 1 day, 4:43:52.632614
[Epoch 0/100] [Batch 683/1189] [ loss: 2.673990 ] ETA: 1 day, 5:51:25.822107
[Epoch 0/100] [Batch 684/1189] [ loss: 1.544361 ] ETA: 1 day, 6:12:35.064983
[Epoch 0/100] [Batch 685/1189] [ loss: 1.870438 ] ETA: 1 day, 7:05:38.587958
[Epoch 0/100] [Batch 686/1189] [ loss: 1.360100 ] ETA: 1 day, 4:08:59.202229
[Epoch 0/100] [Batch 687/1189] [ loss: 1.599201 ] ETA: 1 day, 3:50:24.929124
[Epoch 0/100] [Batch 688/1189] [ loss: 1.462283 ] ETA: 1 day, 13:54:28.483446
[Epoch 0/100] [Batch 689/1189] [ loss: 2.267786 ] ETA: 1 day, 7:35:24.042439
[Epoch 0/100] [Batch 690/1189] [ loss: 1.443068 ] ETA: 1 day, 8:40:56.589575
[Epoch 0/100] [Batch 691/1189] [ loss: 1.529508 ] ETA: 2 days, 2:10:58.763880
[Epoch 0/100] [Batch 692/1189] [ loss: 1.415136 ] ETA: 1 day, 3:50:03.836533
[Epoch 0/100] [Batch 693/1189] [ loss: 1.372199 ] ETA: 1 day, 7:09:02.693301
[Epoch 0/100] [Batch 694/1189] [ loss: 1.275443 ] ETA: 1 day, 14:03:37.964042
[Epoch 0/100] [Batch 695/1189] [ loss: 1.154119 ] ETA: 1 day, 19:36:37.469364
[Epoch 0/100] [Batch 696/1189] [ loss: 1.186786 ] ETA: 1 day, 4:38:14.035671
[Epoch 0/100] [Batch 697/1189] [ loss: 1.677807 ] ETA: 1 day, 6:18:41.812297
[Epoch 0/100] [Batch 698/1189] [ loss: 1.326331 ] ETA: 1 day, 13:52:25.227386
[Epoch 0/100] [Batch 699/1189] [ loss: 1.492167 ] ETA: 1 day, 6:50:05.493158
[Epoch 0/100] [Batch 700/1189] [ loss: 1.560269 ] ETA: 1 day, 9:18:55.362482
[Epoch 0/100] [Batch 701/1189] [ loss: 1.280441 ] ETA: 1 day, 5:32:53.503286
[Epoch 0/100] [Batch 702/1189] [ loss: 1.488917 ] ETA: 1 day, 7:41:51.784934
[Epoch 0/100] [Batch 703/1189] [ loss: 1.462402 ] ETA: 1 day, 6:43:20.504682
[Epoch 0/100] [Batch 704/1189] [ loss: 1.519261 ] ETA: 1 day, 3:07:16.515398
[Epoch 0/100] [Batch 705/1189] [ loss: 1.460165 ] ETA: 1 day, 3:07:57.761909
[Epoch 0/100] [Batch 706/1189] [ loss: 1.780638 ] ETA: 1 day, 4:41:02.873913
[Epoch 0/100] [Batch 707/1189] [ loss: 1.400895 ] ETA: 1 day, 8:09:23.146083
[Epoch 0/100] [Batch 708/1189] [ loss: 1.644104 ] ETA: 1 day, 13:33:16.268486
[Epoch 0/100] [Batch 709/1189] [ loss: 1.810041 ] ETA: 1 day, 7:43:49.098760
[Epoch 0/100] [Batch 710/1189] [ loss: 1.387264 ] ETA: 1 day, 6:36:14.204776
[Epoch 0/100] [Batch 711/1189] [ loss: 1.380947 ] ETA: 1 day, 14:43:32.757529
[Epoch 0/100] [Batch 712/1189] [ loss: 1.931681 ] ETA: 1 day, 3:03:11.209291
[Epoch 0/100] [Batch 713/1189] [ loss: 1.218747 ] ETA: 1 day, 4:58:26.697791
[Epoch 0/100] [Batch 714/1189] [ loss: 1.130946 ] ETA: 1 day, 2:16:00.798081
[Epoch 0/100] [Batch 715/1189] [ loss: 1.219718 ] ETA: 1 day, 12:48:17.422879
[Epoch 0/100] [Batch 716/1189] [ loss: 1.485542 ] ETA: 1 day, 5:26:45.674934
[Epoch 0/100] [Batch 717/1189] [ loss: 1.719787 ] ETA: 1 day, 5:16:22.122127
[Epoch 0/100] [Batch 718/1189] [ loss: 0.976615 ] ETA: 1 day, 5:53:00.203058
[Epoch 0/100] [Batch 719/1189] [ loss: 1.370529 ] ETA: 1 day, 11:28:36.675789
[Epoch 0/100] [Batch 720/1189] [ loss: 1.306471 ] ETA: 1 day, 6:23:31.955695
[Epoch 0/100] [Batch 721/1189] [ loss: 1.440134 ] ETA: 1 day, 5:27:12.014781
[Epoch 0/100] [Batch 722/1189] [ loss: 1.284370 ] ETA: 1 day, 6:32:58.326060
[Epoch 0/100] [Batch 723/1189] [ loss: 1.774874 ] ETA: 1 day, 0:21:42.814572
[Epoch 0/100] [Batch 724/1189] [ loss: 1.184346 ] ETA: 1 day, 5:16:46.168831
[Epoch 0/100] [Batch 725/1189] [ loss: 1.756116 ] ETA: 1 day, 9:31:38.983204
[Epoch 0/100] [Batch 726/1189] [ loss: 1.368326 ] ETA: 1 day, 10:48:11.424770
[Epoch 0/100] [Batch 727/1189] [ loss: 1.073891 ] ETA: 1 day, 6:46:10.902559
[Epoch 0/100] [Batch 728/1189] [ loss: 3.207309 ] ETA: 1 day, 11:01:39.881811
[Epoch 0/100] [Batch 729/1189] [ loss: 1.388431 ] ETA: 1 day, 14:22:39.074645
[Epoch 0/100] [Batch 730/1189] [ loss: 1.558481 ] ETA: 1 day, 11:04:33.609266
[Epoch 0/100] [Batch 731/1189] [ loss: 1.487113 ] ETA: 1 day, 3:03:42.997085
[Epoch 0/100] [Batch 732/1189] [ loss: 1.434340 ] ETA: 1 day, 6:49:10.470089
[Epoch 0/100] [Batch 733/1189] [ loss: 1.547786 ] ETA: 1 day, 6:19:29.266139
[Epoch 0/100] [Batch 734/1189] [ loss: 1.266647 ] ETA: 1 day, 2:25:37.301779
[Epoch 0/100] [Batch 735/1189] [ loss: 1.182753 ] ETA: 1 day, 8:22:01.064777
[Epoch 0/100] [Batch 736/1189] [ loss: 1.367831 ] ETA: 1 day, 16:27:40.634874
[Epoch 0/100] [Batch 737/1189] [ loss: 1.370488 ] ETA: 1 day, 5:02:59.409396
[Epoch 0/100] [Batch 738/1189] [ loss: 1.406021 ] ETA: 1 day, 13:56:55.487563
[Epoch 0/100] [Batch 739/1189] [ loss: 1.495807 ] ETA: 1 day, 6:27:15.769312
[Epoch 0/100] [Batch 740/1189] [ loss: 1.648991 ] ETA: 1 day, 4:40:33.873329
[Epoch 0/100] [Batch 741/1189] [ loss: 1.496515 ] ETA: 1 day, 5:34:20.585593
[Epoch 0/100] [Batch 742/1189] [ loss: 1.556175 ] ETA: 1 day, 3:37:31.287678
[Epoch 0/100] [Batch 743/1189] [ loss: 1.253392 ] ETA: 1 day, 12:06:26.802315
[Epoch 0/100] [Batch 744/1189] [ loss: 1.804709 ] ETA: 1 day, 1:55:10.698466
[Epoch 0/100] [Batch 745/1189] [ loss: 1.623415 ] ETA: 1 day, 4:33:04.075406
[Epoch 0/100] [Batch 746/1189] [ loss: 1.486502 ] ETA: 1 day, 1:31:38.895201
[Epoch 0/100] [Batch 747/1189] [ loss: 1.334194 ] ETA: 1 day, 4:35:37.382555
[Epoch 0/100] [Batch 748/1189] [ loss: 1.487511 ] ETA: 1 day, 7:26:59.356596
[Epoch 0/100] [Batch 749/1189] [ loss: 1.572468 ] ETA: 1 day, 6:18:25.103500
[Epoch 0/100] [Batch 750/1189] [ loss: 1.483010 ] ETA: 1 day, 13:03:23.907359
[Epoch 0/100] [Batch 751/1189] [ loss: 1.238006 ] ETA: 1 day, 12:22:51.913417
[Epoch 0/100] [Batch 752/1189] [ loss: 1.468507 ] ETA: 1 day, 10:48:24.703417
[Epoch 0/100] [Batch 753/1189] [ loss: 1.699214 ] ETA: 1 day, 9:07:19.879130
[Epoch 0/100] [Batch 754/1189] [ loss: 1.438207 ] ETA: 1 day, 4:02:54.129202
[Epoch 0/100] [Batch 755/1189] [ loss: 1.324340 ] ETA: 1 day, 14:36:11.800336
[Epoch 0/100] [Batch 756/1189] [ loss: 1.336805 ] ETA: 1 day, 4:57:15.707123
[Epoch 0/100] [Batch 757/1189] [ loss: 1.780746 ] ETA: 1 day, 15:02:49.445490
[Epoch 0/100] [Batch 758/1189] [ loss: 1.360925 ] ETA: 1 day, 4:42:21.857665
[Epoch 0/100] [Batch 759/1189] [ loss: 1.280875 ] ETA: 1 day, 11:26:56.184777
[Epoch 0/100] [Batch 760/1189] [ loss: 1.285135 ] ETA: 1 day, 7:53:28.941336
[Epoch 0/100] [Batch 761/1189] [ loss: 1.518053 ] ETA: 1 day, 15:53:53.345410
[Epoch 0/100] [Batch 762/1189] [ loss: 1.335525 ] ETA: 1 day, 9:25:26.267555
[Epoch 0/100] [Batch 763/1189] [ loss: 1.366052 ] ETA: 1 day, 13:36:29.497753
[Epoch 0/100] [Batch 764/1189] [ loss: 1.835397 ] ETA: 1 day, 5:05:16.565361
[Epoch 0/100] [Batch 765/1189] [ loss: 1.711530 ] ETA: 1 day, 6:04:13.360153
[Epoch 0/100] [Batch 766/1189] [ loss: 1.548183 ] ETA: 1 day, 6:13:13.021179
